Date,playerId,playerFullName,Throws,Team,PitchType,Vel,IndVertBrk,HorzBrk,Spin,Extension,RelH (ft),RelS (ft),norm_HorzBrk,norm_RelS,primary_fastball,Vel_primary,IndVertBrk_primary,norm_HorzBrk_primary,vel_diff,ivb_diff,hb_diff,predicted_xPitchRV/P,PitchCall,VertApprAngle,HorzApprAngle,VertRelAngle,HorzRelAngle,group_mean,group_std,CLASS+
2025-02-14,10063139.0,"Tilly, Cameron",Right,AUB_TIG,4S,93.14999,22.161,5.00544,2558.188135,6.25686,6.16897,1.4389,5.00544,1.4389,4S,93.16222824324325,18.890411576576575,7.515864144144143,-0.012238243243245961,3.270588423423426,-2.5104241441441433,-0.0004565480268362589,StrikeCalled,-4.740361,-1.605429,-2.798472,-2.508452,0.0028173875412249826,0.007336215723822519,95.53729648730209
2025-02-14,10063139.0,"Tilly, Cameron",Right,AUB_TIG,4S,93.61534,20.36391,5.54784,2573.704272,6.04324,6.15266,1.32237,5.54784,1.32237,4S,93.16222824324325,18.890411576576575,7.515864144144143,0.45311175675675486,1.4734984234234254,-1.9680241441441435,0.0021471526693303054,InPlay,-4.95518,-1.244566,-2.738099,-2.241909,0.0028173875412249826,0.007336215723822519,99.08640244899253
2025-02-14,10063139.0,"Tilly, Cameron",Right,AUB_TIG,4S,92.56234,18.12966,1.93039,2503.888104,6.04763,6.2497,1.52528,1.93039,1.52528,4S,93.16222824324325,18.890411576576575,7.515864144144143,-0.5998882432432424,-0.760751576576574,-5.585474144144143,0.003953830622663684,FoulBallNotFieldable,-5.261863,-1.759797,-2.533713,-2.106919,0.0028173875412249826,0.007336215723822519,101.54908623767481
2025-02-14,10063139.0,"Tilly, Cameron",Right,AUB_TIG,FS,86.25926,3.00571,3.24193,986.811014,6.08317,6.2326,1.37448,3.24193,1.37448,4S,93.16222824324325,18.890411576576575,7.515864144144143,-6.902968243243251,-15.884701576576575,-4.273934144144143,0.007123818046055256,StrikeCalled,-7.458024,-1.197315,-0.910458,-1.78183,0.008487872503176178,0.010163839769731476,98.65793392258784
2025-02-14,10063139.0,"Tilly, Cameron",Right,AUB_TIG,FS,86.00808,4.73394,4.01355,846.083078,5.71699,6.21149,1.29795,4.01355,1.29795,4S,93.16222824324325,18.890411576576575,7.515864144144143,-7.154148243243242,-14.156471576576575,-3.502314144144143,0.009036815926344479,StrikeSwinging,-8.252265,-1.50524,-1.951418,-2.223838,0.008487872503176178,0.010163839769731476,100.54009452687663
2025-02-14,10063139.0,"Tilly, Cameron",Right,AUB_TIG,4S,93.17827,19.22517,6.25878,2502.494092,6.27823,6.21022,1.3175,6.25878,1.3175,4S,93.16222824324325,18.890411576576575,7.515864144144143,0.016041756756749237,0.3347584234234233,-1.2570841441441436,0.0011685840955141466,BallCalled,-6.61313,-1.947361,-4.172501,-3.076438,0.0028173875412249826,0.007336215723822519,97.75251504620186
2025-02-14,10063139.0,"Tilly, Cameron",Right,AUB_TIG,4S,93.42012,20.03009,8.38867,2475.424648,6.04897,6.30188,1.41804,8.38867,1.41804,4S,93.16222824324325,18.890411576576575,7.515864144144143,0.2578917567567487,1.139678423423426,0.872805855855856,0.0013855601127503174,InPlay,-5.339802,-0.257017,-3.052736,-1.766254,0.0028173875412249826,0.007336215723822519,98.04827518385922
2025-02-14,10063139.0,"Tilly, Cameron",Right,AUB_TIG,4S,92.6242,17.77847,2.70882,2373.817677,6.05275,6.21497,1.25386,2.70882,1.25386,4S,93.16222824324325,18.890411576576575,7.515864144144143,-0.5380282432432466,-1.1119415765765766,-4.807044144144143,0.011867830302404252,StrikeSwinging,-4.946853,-1.20544,-2.152427,-1.692819,0.0028173875412249826,0.007336215723822519,112.33666389033549
2025-02-14,10063139.0,"Tilly, Cameron",Right,AUB_TIG,4S,92.71631,17.3284,5.57941,2352.230775,6.11114,6.22699,1.65823,5.57941,1.65823,4S,93.16222824324325,18.890411576576575,7.515864144144143,-0.4459182432432556,-1.5620115765765767,-1.9364541441441432,0.0008982127048285404,BallCalled,-3.876208,0.504584,-1.02767,-0.500992,0.0028173875412249826,0.007336215723822519,97.38397164335775
2025-02-14,10063139.0,"Tilly, Cameron",Right,AUB_TIG,4S,91.98471,18.63887,1.25063,2416.510399,6.31261,6.17736,1.34255,1.25063,1.34255,4S,93.16222824324325,18.890411576576575,7.515864144144143,-1.1775182432432416,-0.2515415765765745,-6.265234144144143,-0.0003361144660227442,InPlay,-5.937565,-1.605075,-3.264145,-1.831156,0.0028173875412249826,0.007336215723822519,95.70145954540634
2025-02-14,10063139.0,"Tilly, Cameron",Right,AUB_TIG,SL,78.92651,-4.71567,-18.10316,2828.909875,5.73941,6.12772,1.54451,-18.10316,1.54451,4S,93.16222824324325,18.890411576576575,7.515864144144143,-14.235718243243255,-23.606081576576575,-25.61902414414414,0.011746295919613601,BallCalled,-5.489525,-1.148978,3.752629,2.086091,0.0074131820252190065,0.007873758574086115,105.5032343875206
