Date,playerId,playerFullName,Throws,Team,PitchType,Vel,IndVertBrk,HorzBrk,Spin,Extension,RelH (ft),RelS (ft),norm_HorzBrk,norm_RelS,primary_fastball,Vel_primary,IndVertBrk_primary,norm_HorzBrk_primary,vel_diff,ivb_diff,hb_diff,predicted_xPitchRV/P,PitchCall,VertApprAngle,HorzApprAngle,VertRelAngle,HorzRelAngle,group_mean,group_std,CLASS+
2025-02-14,695704.0,"Ligon, Karson",Right,MSU_BDG,4S,94.92617,12.56446,7.43201,2433.16042,4.62068,5.44829,1.65584,7.43201,1.65584,4S,95.01537531914893,17.405139645390072,10.49308255319149,-0.08920531914893104,-4.840679645390072,-3.06107255319149,-0.003166574250900427,FoulBallFieldable,-5.553534,-1.976415,-1.926057,-3.276486,0.0028173875412249826,0.007336215723822519,91.84325813553438
2025-02-14,695704.0,"Ligon, Karson",Right,MSU_BDG,SL,87.12159,0.85921,-4.01835,2574.999114,4.41744,5.53239,1.5205,-4.01835,1.5205,4S,95.01537531914893,17.405139645390072,10.49308255319149,-7.8937853191489324,-16.54592964539007,-14.51143255319149,0.017193658965262187,BallCalled,-9.032575,-3.070647,-2.206366,-2.368211,0.0074131820252190065,0.007873758574086115,112.42161141723649
2025-02-14,695704.0,"Ligon, Karson",Right,MSU_BDG,SL,87.55173,-0.21319,-4.79205,2565.948821,4.44037,5.56875,1.48651,-4.79205,1.48651,4S,95.01537531914893,17.405139645390072,10.49308255319149,-7.463645319148924,-17.618329645390073,-15.28513255319149,0.02251202574011412,FoulBallFieldable,-8.456533,-2.196555,-1.610837,-1.357804,0.0074131820252190065,0.007873758574086115,119.17615783215399
2025-02-14,695704.0,"Ligon, Karson",Right,MSU_BDG,SL,86.95885,1.26878,-1.93559,2418.796346,4.88628,5.68077,1.71445,-1.93559,1.71445,4S,95.01537531914893,17.405139645390072,10.49308255319149,-8.056525319148932,-16.136359645390073,-12.42867255319149,0.018014504675757735,InPlay,-8.050041,-1.523273,-1.354459,-1.181722,0.0074131820252190065,0.007873758574086115,113.46411951901788
2025-02-14,695704.0,"Ligon, Karson",Right,MSU_BDG,SL,87.0438,-0.5863,-4.0741,2550.988422,4.43266,5.55602,1.691,-4.0741,1.691,4S,95.01537531914893,17.405139645390072,10.49308255319149,-7.971575319148926,-17.991439645390074,-14.56718255319149,0.018523406041237207,BallCalled,-9.030064,-2.436059,-2.007882,-1.723026,0.0074131820252190065,0.007873758574086115,114.11044536288406
2025-02-14,695704.0,"Ligon, Karson",Right,MSU_BDG,CH,86.12961,-2.31697,13.20989,1288.669795,4.48859,5.59904,1.86683,13.20989,1.86683,4S,95.01537531914893,17.405139645390072,10.49308255319149,-8.88576531914893,-19.722109645390073,2.7168074468085095,0.02188112235751357,FoulBallFieldable,-7.612717,-0.330542,-0.120678,-2.641914,0.005730213940822945,0.009439826183703717,117.10932818294098
2025-02-14,695704.0,"Ligon, Karson",Right,MSU_BDG,SL,86.50985,-0.33382,-5.79075,2579.990319,4.66673,5.72504,1.69362,-5.79075,1.69362,4S,95.01537531914893,17.405139645390072,10.49308255319149,-8.50552531914893,-17.73895964539007,-16.28383255319149,0.01528880928112984,FoulBallFieldable,-7.595186,-2.020379,-0.526305,-1.003035,0.0074131820252190065,0.007873758574086115,110.00237330343208
2025-02-14,695704.0,"Ligon, Karson",Right,MSU_BDG,4S,95.71031,13.39166,8.95186,2401.149397,4.67528,5.4652,1.62693,8.95186,1.62693,4S,95.01537531914893,17.405139645390072,10.49308255319149,0.6949346808510768,-4.013479645390072,-1.5412225531914903,-0.004854740468329249,BallCalled,-4.633054,-2.546428,-1.173779,-4.111103,0.0028173875412249826,0.007336215723822519,89.54211776428421
2025-02-14,695704.0,"Ligon, Karson",Right,MSU_BDG,4S,95.5594,13.69674,8.77792,2429.584045,4.82994,5.53774,1.5654,8.77792,1.5654,4S,95.01537531914893,17.405139645390072,10.49308255319149,0.5440246808510665,-3.708399645390072,-1.7151625531914902,-0.007297552366658113,StrikeSwinging,-6.276257,-1.56586,-2.931531,-3.108065,0.0028173875412249826,0.007336215723822519,86.21231941825624
2025-02-14,695704.0,"Ligon, Karson",Right,MSU_BDG,SL,84.69292,1.93232,-5.51107,2482.736115,4.47882,5.78095,1.58059,-5.51107,1.58059,4S,95.01537531914893,17.405139645390072,10.49308255319149,-10.32245531914893,-15.472819645390071,-16.00415255319149,0.0054875383795143255,StrikeCalled,-8.28722,-1.695992,-1.345295,-0.730576,0.0074131820252190065,0.007873758574086115,97.55435269244563
